playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8482624,2021,Daniil Miromanov,VGK,D,5on4,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8482113,2021,Anton Lundell,FLA,C,other,65,2180.0,47.0,40.9,0.47,0.67,0.49,0.62,0.49,0.62,189.0,7.88,3.04,0.37,1.18,0.28,3.19,2.94,2.99,3.04,2.99,2.0,1.0,8.0,3.0,2.0,13.0,6.0,3.0,1.0,0.0,1.0,0.0,3.0,3.0,5.0,8.0,0.0,0.0,15.0,0.0,1.0,0.0,5.0,1.0,5.0,0.23,0.2,2.61,0.0,0.0,3.0,13.0,11.0,11.0,0.0,0.1,0.35,0.31,2.84,2.84,2.84,47.0,6.0,17.0,7.0,17.0,9.0,4.0,10.0,24.0,15.0,21.0,4998.0,0.0,6.0,2.0,2.0,23.93,8.15,7.7,8.15,7.7,25.0,9.0,15.0,49.0,9.0,4.0,0.0,16.0,6.0,12.0,0.72,0.81,6.62,1.0,1.0,7.0,49.0,34.0,34.0,0.44,0.95,0.95,7.63,7.63,7.47,27.72,9.08,6.76,9.08,6.76,29.0,7.0,16.0,52.0,6.0,0.0,0.0,14.0,8.0,14.0,0.55,1.16,7.37,1.0,2.0,3.0,52.0,36.0,36.0,0.63,0.0,0.0,9.7,9.7,7.26,21.5,10.73,135.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0
8482113,2021,Anton Lundell,FLA,C,all,65,61375.0,1371.0,54.18,0.48,0.58,0.5,0.57,0.5,0.57,350.0,126.59,15.84,8.71,26.5,4.17,64.59,51.18,15.37,15.84,15.37,14.0,12.0,125.0,46.0,52.0,223.0,44.0,18.0,9.0,4.0,27.0,7.0,47.0,63.0,107.0,153.0,9.0,18.0,334.0,26.0,59.0,35.0,112.0,42.0,17.0,4.66,5.26,5.93,5.0,7.0,6.0,224.72,171.0,171.42,11.0,1.88,2.09,2.25,15.47,15.49,15.28,1371.0,116.0,253.0,183.0,819.0,193.0,156.0,202.0,820.0,334.0,414.0,175298.0,18.0,28.0,13.0,56.0,537.35,59.4,56.77,59.63,57.02,550.0,184.0,277.0,1011.0,76.0,45.0,10.0,494.0,182.0,58.0,16.78,22.65,19.98,27.0,26.0,23.0,1024.22,734.0,738.45,8.0,9.5,9.5,57.89,58.16,56.97,541.92,65.3,59.59,65.52,59.78,566.0,174.0,252.0,992.0,62.0,55.0,10.0,508.0,150.0,82.0,13.99,18.53,32.77,21.0,18.0,23.0,985.73,740.0,739.56,9.22,12.26,12.26,62.26,62.43,58.81,197.07,140.69,3231.0,2398.0,0.0,0.0,0.0,0.0,0.0,0.0
8482113,2021,Anton Lundell,FLA,C,5on5,65,47930.0,1023.0,54.18,0.56,0.57,0.56,0.56,0.55,0.56,391.0,100.23,10.51,7.15,22.41,3.35,53.17,38.41,10.13,10.5,10.13,10.0,7.0,102.0,33.0,43.0,178.0,30.0,13.0,8.0,4.0,24.0,6.0,34.0,50.0,89.0,122.0,7.0,14.0,285.0,21.0,38.0,26.0,91.0,35.0,9.0,3.69,4.32,2.5,4.0,7.0,2.0,179.72,135.0,135.42,7.0,1.5,1.74,1.95,10.06,10.08,9.92,1023.0,96.0,119.0,157.0,651.0,159.0,114.0,152.0,598.0,285.0,335.0,140571.0,14.0,18.0,9.0,42.0,448.96,43.29,41.62,43.52,41.88,454.0,158.0,240.0,852.0,57.0,38.0,8.0,423.0,154.0,35.0,14.2,19.1,9.99,25.0,21.0,11.0,865.22,612.0,616.45,6.43,7.47,7.47,42.24,42.51,41.83,361.29,33.79,32.37,34.02,32.56,384.0,111.0,186.0,681.0,32.0,37.0,5.0,347.0,111.0,37.0,10.03,13.65,10.11,16.0,12.0,4.0,674.74,495.0,494.56,5.19,6.95,6.95,32.03,32.2,31.67,133.44,102.46,2516.0,1954.0,1.12,1.51,32.0,32.0,24.0,26.0
8482113,2021,Anton Lundell,FLA,C,4on5,65,8836.0,229.0,54.19,0.14,0.25,0.16,0.18,0.17,0.18,124.0,10.64,1.5,0.59,1.35,0.3,3.21,7.06,1.5,1.5,1.5,2.0,1.0,11.0,3.0,4.0,18.0,4.0,1.0,0.0,0.0,1.0,1.0,2.0,9.0,10.0,13.0,1.0,2.0,23.0,5.0,20.0,6.0,8.0,3.0,3.0,0.29,0.4,0.81,0.0,0.0,1.0,18.0,14.0,14.0,4.0,0.13,0.0,0.0,1.64,1.64,1.64,229.0,4.0,113.0,14.0,98.0,13.0,33.0,29.0,154.0,23.0,8.0,9550.0,2.0,0.0,0.0,0.0,30.43,3.59,3.59,3.59,3.59,35.0,6.0,7.0,48.0,3.0,0.0,0.0,25.0,11.0,5.0,0.79,1.49,1.32,0.0,2.0,1.0,48.0,41.0,41.0,0.37,0.0,0.0,3.96,3.96,3.96,146.7,21.66,19.7,21.66,19.7,147.0,53.0,49.0,249.0,23.0,17.0,5.0,141.0,30.0,29.0,3.2,3.62,14.85,4.0,4.0,15.0,249.0,200.0,200.0,3.34,5.07,5.07,19.93,19.93,19.29,5.27,15.92,53.0,239.0,0.39,0.22,3.0,4.0,3.0,4.0
8482113,2021,Anton Lundell,FLA,C,5on4,65,2429.0,72.0,36.86,0.85,0.85,0.87,0.84,0.85,0.83,289.0,7.83,0.78,0.6,1.57,0.24,5.03,2.78,0.75,0.78,0.75,0.0,3.0,4.0,7.0,2.0,13.0,4.0,1.0,0.0,0.0,1.0,0.0,8.0,1.0,3.0,10.0,1.0,2.0,10.0,0.0,0.0,3.0,8.0,3.0,0.0,0.44,0.34,0.0,1.0,0.0,0.0,13.0,11.0,11.0,0.0,0.14,0.0,0.0,0.92,0.92,0.89,72.0,10.0,4.0,5.0,53.0,12.0,5.0,11.0,44.0,10.0,25.0,10255.0,2.0,2.0,1.0,7.0,33.29,4.32,3.79,4.32,3.79,35.0,11.0,14.0,60.0,7.0,3.0,2.0,29.0,11.0,6.0,1.01,1.26,2.05,1.0,2.0,4.0,60.0,46.0,46.0,0.75,1.08,1.08,3.99,3.99,3.64,5.56,0.75,0.75,0.75,0.75,6.0,2.0,1.0,9.0,1.0,1.0,0.0,5.0,1.0,2.0,0.21,0.11,0.44,0.0,0.0,1.0,9.0,8.0,8.0,0.07,0.23,0.23,0.59,0.59,0.59,20.2,3.57,257.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0
8480208,2021,Drake Batherson,OTT,R,other,46,2679.0,31.0,31.32,0.38,0.54,0.49,0.36,0.47,0.36,86.0,7.17,0.9,0.47,1.31,0.21,4.3,2.81,0.9,0.9,0.9,3.0,1.0,7.0,3.0,2.0,12.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,6.0,9.0,0.0,0.0,0.0,3.0,0.0,2.0,8.0,1.0,1.0,0.31,0.13,0.45,0.0,0.0,1.0,12.0,10.0,10.0,0.0,0.12,0.0,0.0,1.02,1.02,1.02,31.0,12.0,1.0,3.0,15.0,3.0,5.0,8.0,15.0,0.0,2.0,2730.0,0.0,0.0,0.0,0.0,30.53,6.2,5.82,6.2,5.82,30.0,12.0,14.0,56.0,6.0,1.0,0.0,23.0,11.0,8.0,0.93,1.48,3.79,2.0,0.0,4.0,56.0,42.0,42.0,0.67,0.36,0.36,6.51,6.51,6.11,33.7,10.23,10.14,10.23,10.14,30.0,18.0,11.0,59.0,12.0,2.0,1.0,20.0,14.0,14.0,0.95,1.59,7.69,1.0,3.0,8.0,59.0,48.0,48.0,0.61,0.61,0.61,10.23,10.23,10.17,5.91,5.1,38.0,69.0,0.0,0.08,0.0,1.0,0.0,1.0
8480208,2021,Drake Batherson,OTT,R,all,46,52243.0,1061.0,39.4,0.56,0.44,0.55,0.43,0.55,0.43,141.0,110.37,11.66,8.8,23.42,3.54,60.15,41.43,11.26,11.75,11.34,19.0,8.0,111.0,38.0,40.0,189.0,44.0,17.0,11.0,3.0,18.0,8.0,47.0,48.0,94.0,132.0,11.0,22.0,18.0,89.0,21.0,30.0,91.0,53.0,5.0,3.21,6.54,1.91,6.0,7.0,4.0,191.3,149.0,150.77,6.0,1.98,2.39,0.95,12.7,12.79,12.44,1061.0,264.0,68.0,181.0,548.0,107.0,162.0,185.0,607.0,18.0,25.0,115301.0,22.0,14.0,7.0,15.0,529.98,58.08,55.33,58.48,55.72,516.0,203.0,215.0,934.0,64.0,43.0,9.0,469.0,192.0,58.0,13.78,23.72,20.58,17.0,23.0,24.0,939.61,719.0,723.52,9.29,9.36,9.6,57.77,58.13,56.17,427.16,45.15,44.03,44.98,43.87,420.0,166.0,180.0,766.0,35.0,32.0,6.0,413.0,129.0,44.0,13.27,16.09,15.8,10.0,13.0,12.0,763.39,586.0,584.87,6.09,5.72,5.71,45.52,45.45,44.7,85.91,109.1,1546.0,2066.0,0.0,0.0,0.0,0.0,0.0,0.0
8480208,2021,Drake Batherson,OTT,R,5on5,46,40922.0,921.0,39.4,0.51,0.46,0.49,0.46,0.49,0.46,140.0,84.36,7.61,5.99,18.78,2.73,46.25,33.65,7.48,7.69,7.56,9.0,5.0,86.0,29.0,31.0,146.0,26.0,12.0,7.0,1.0,15.0,7.0,35.0,39.0,74.0,103.0,9.0,18.0,15.0,84.0,21.0,24.0,73.0,41.0,1.0,2.5,4.9,0.21,6.0,6.0,0.0,148.3,115.0,116.77,6.0,1.25,1.19,0.41,8.45,8.54,8.41,921.0,178.0,66.0,162.0,515.0,86.0,147.0,151.0,537.0,15.0,21.0,93622.0,18.0,14.0,7.0,14.0,351.26,32.17,31.2,32.57,31.59,344.0,133.0,152.0,629.0,35.0,31.0,4.0,332.0,114.0,31.0,10.02,13.91,8.24,11.0,17.0,7.0,634.61,477.0,481.52,4.95,5.93,6.17,30.94,31.29,30.86,361.81,31.53,30.52,31.34,30.36,360.0,137.0,160.0,657.0,22.0,29.0,5.0,366.0,104.0,27.0,11.26,13.07,7.19,8.0,10.0,4.0,654.39,497.0,495.87,5.09,4.83,4.82,31.79,31.71,31.08,64.32,75.54,1314.0,1569.0,1.65,2.1,21.0,34.0,19.0,27.0
8480208,2021,Drake Batherson,OTT,R,4on5,46,52.0,4.0,6.65,1.0,0.15,1.0,0.11,1.0,0.13,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,2.0,1.0,0.0,1169.0,0.0,0.0,0.0,0.0,0.7,0.04,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.28,4.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0
8480208,2021,Drake Batherson,OTT,R,5on4,46,8590.0,105.0,39.4,0.88,0.86,0.85,0.85,0.85,0.83,109.0,17.08,2.87,2.17,3.06,0.56,8.96,4.39,2.58,2.87,2.58,7.0,2.0,16.0,6.0,6.0,28.0,12.0,3.0,4.0,2.0,3.0,1.0,7.0,4.0,13.0,19.0,2.0,4.0,1.0,2.0,0.0,4.0,10.0,9.0,3.0,0.4,1.22,1.25,0.0,0.0,3.0,28.0,22.0,22.0,0.0,0.57,1.19,0.54,2.89,2.89,2.67,105.0,74.0,1.0,16.0,14.0,17.0,10.0,25.0,53.0,1.0,0.0,4712.0,4.0,0.0,0.0,0.0,142.71,18.93,17.53,18.93,17.53,137.0,56.0,48.0,241.0,22.0,11.0,5.0,112.0,62.0,19.0,2.74,7.64,8.55,4.0,5.0,13.0,241.0,193.0,193.0,3.57,3.07,3.07,19.43,19.43,18.32,25.92,2.57,2.56,2.57,2.56,27.0,7.0,8.0,42.0,1.0,0.0,0.0,24.0,8.0,2.0,0.91,1.04,0.63,1.0,0.0,0.0,42.0,34.0,34.0,0.3,0.0,0.0,2.87,2.87,2.86,5.57,0.89,100.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
8475170,2021,Brayden Schenn,STL,C,other,62,3226.0,55.0,34.79,0.65,0.49,0.61,0.36,0.62,0.36,212.0,12.52,2.92,0.96,2.27,0.43,6.36,4.06,2.65,2.92,2.65,5.0,1.0,14.0,3.0,2.0,19.0,10.0,4.0,2.0,0.0,3.0,1.0,4.0,3.0,10.0,13.0,2.0,4.0,21.0,3.0,3.0,1.0,8.0,4.0,5.0,0.4,0.48,2.04,2.0,1.0,1.0,19.0,17.0,17.0,1.0,0.27,0.84,1.19,2.0,2.0,1.93,55.0,4.0,7.0,11.0,33.0,7.0,3.0,15.0,30.0,21.0,8.0,5210.0,4.0,0.0,0.0,0.0,47.09,13.14,12.73,13.14,12.73,50.0,16.0,22.0,88.0,19.0,4.0,1.0,32.0,14.0,20.0,1.42,1.79,9.92,6.0,2.0,11.0,88.0,66.0,66.0,0.95,1.46,1.46,12.62,12.62,12.4,29.2,7.05,6.88,7.05,6.88,28.0,12.0,17.0,57.0,7.0,2.0,1.0,19.0,12.0,9.0,0.8,1.51,4.73,0.0,2.0,5.0,57.0,40.0,40.0,0.53,1.44,1.44,6.15,6.15,6.09,11.32,12.01,76.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0
8475170,2021,Brayden Schenn,STL,C,all,62,66145.0,1338.0,41.67,0.55,0.48,0.51,0.46,0.49,0.46,263.0,111.09,17.92,8.41,22.72,3.7,58.97,40.28,16.89,18.05,17.01,27.0,7.0,111.0,41.0,45.0,197.0,58.0,24.0,10.0,6.0,19.0,4.0,32.0,63.0,87.0,128.0,12.0,33.0,284.0,119.0,42.0,28.0,81.0,52.0,19.0,3.45,6.29,8.18,6.0,8.0,10.0,199.93,152.0,153.74,13.0,1.97,2.8,5.89,14.0,14.06,13.76,1338.0,206.0,138.0,193.0,801.0,153.0,177.0,193.0,815.0,284.0,295.0,159254.0,33.0,31.0,11.0,17.0,557.87,68.88,66.42,69.4,66.92,591.0,183.0,248.0,1022.0,93.0,42.0,12.0,512.0,188.0,74.0,16.46,22.83,29.6,30.0,26.0,37.0,1037.49,774.0,783.32,9.24,12.33,12.69,65.44,65.92,64.78,567.8,55.88,53.63,55.82,53.58,583.0,210.0,206.0,999.0,48.0,43.0,12.0,582.0,158.0,53.0,18.98,19.02,17.88,18.0,17.0,13.0,991.11,793.0,788.54,8.27,11.69,11.91,52.24,52.16,51.36,122.96,133.04,2166.0,2565.0,0.0,0.0,0.0,0.0,0.0,0.0
8475170,2021,Brayden Schenn,STL,C,5on5,62,52534.0,1084.0,41.67,0.45,0.49,0.44,0.48,0.42,0.48,259.0,72.39,8.37,5.22,15.58,2.39,38.33,29.11,8.02,8.51,8.14,13.0,5.0,70.0,29.0,35.0,134.0,31.0,13.0,5.0,4.0,11.0,2.0,17.0,51.0,57.0,86.0,9.0,27.0,247.0,112.0,35.0,20.0,61.0,32.0,6.0,2.67,4.03,1.68,4.0,5.0,4.0,136.93,99.0,100.74,11.0,1.1,1.29,1.73,7.74,7.8,7.73,1084.0,118.0,117.0,167.0,682.0,122.0,162.0,142.0,658.0,247.0,270.0,130768.0,27.0,27.0,9.0,17.0,356.66,34.46,33.6,34.98,34.08,378.0,115.0,175.0,668.0,48.0,24.0,8.0,352.0,109.0,32.0,11.59,13.96,8.91,20.0,15.0,13.0,683.49,493.0,502.32,5.01,5.69,6.04,33.43,33.91,33.72,488.77,42.82,40.96,42.76,40.9,500.0,185.0,176.0,861.0,37.0,36.0,9.0,514.0,134.0,37.0,16.72,15.84,10.27,17.0,15.0,5.0,853.11,685.0,680.54,6.86,8.45,8.67,41.01,40.94,40.31,91.0,96.07,1822.0,2006.0,0.99,1.32,27.0,29.0,19.0,25.0
8475170,2021,Brayden Schenn,STL,C,4on5,62,1750.0,64.0,29.99,0.1,0.28,0.19,0.16,0.18,0.2,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,3.0,13.0,4.0,44.0,3.0,7.0,9.0,45.0,6.0,4.0,9435.0,0.0,2.0,1.0,0.0,5.82,0.41,0.4,0.41,0.4,7.0,1.0,2.0,10.0,0.0,1.0,0.0,7.0,0.0,1.0,0.15,0.0,0.27,0.0,0.0,0.0,10.0,8.0,8.0,0.06,0.27,0.27,0.21,0.21,0.2,26.24,3.74,3.56,3.74,3.56,28.0,8.0,8.0,44.0,3.0,3.0,2.0,25.0,7.0,4.0,0.58,1.03,2.13,0.0,0.0,3.0,44.0,36.0,36.0,0.59,1.44,1.44,2.89,2.89,2.77,3.67,9.31,46.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0
8475170,2021,Brayden Schenn,STL,C,5on4,62,8635.0,135.0,41.67,0.9,0.84,0.88,0.82,0.87,0.79,270.0,26.17,6.63,2.23,4.87,0.88,14.28,7.1,6.21,6.63,6.21,9.0,1.0,27.0,9.0,8.0,44.0,17.0,7.0,3.0,2.0,5.0,1.0,11.0,9.0,20.0,29.0,1.0,2.0,10.0,2.0,3.0,6.0,12.0,16.0,8.0,0.38,1.78,4.47,0.0,2.0,5.0,44.0,36.0,36.0,0.0,0.61,0.66,2.98,4.25,4.25,4.1,135.0,81.0,1.0,11.0,42.0,21.0,5.0,27.0,82.0,10.0,12.0,7830.0,2.0,2.0,1.0,0.0,148.29,20.88,19.7,20.88,19.7,156.0,51.0,49.0,256.0,26.0,13.0,3.0,121.0,65.0,21.0,3.3,7.08,10.5,4.0,9.0,13.0,256.0,207.0,207.0,3.22,4.91,4.91,19.18,19.18,18.45,22.88,2.2,2.18,2.2,2.18,26.0,5.0,5.0,36.0,0.0,2.0,0.0,23.0,5.0,3.0,0.82,0.64,0.75,0.0,0.0,0.0,36.0,31.0,31.0,0.27,0.36,0.36,2.11,2.11,2.11,13.5,2.49,189.0,41.0,0.22,0.01,2.0,3.0,2.0,1.0
8474068,2021,Kyle Turris,EDM,C,other,23,119.0,1.0,2.5,0.0,0.59,0.0,0.67,0.0,0.61,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.06,0.06,0.06,0.06,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.01,0.0,0.0,0.06,0.06,0.06,1.61,1.15,14.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8474068,2021,Kyle Turris,EDM,C,all,23,11898.0,257.0,3.14,0.42,0.54,0.5,0.51,0.49,0.5,239.0,20.63,1.55,1.18,5.14,0.66,11.73,8.73,1.54,1.58,1.57,0.0,3.0,21.0,8.0,14.0,43.0,4.0,1.0,0.0,0.0,5.0,0.0,10.0,13.0,20.0,28.0,2.0,4.0,28.0,13.0,9.0,5.0,25.0,2.0,2.0,0.87,0.17,0.51,0.0,0.0,1.0,43.91,29.0,29.21,3.0,0.24,0.0,0.25,1.55,1.56,1.56,257.0,27.0,20.0,22.0,188.0,40.0,46.0,32.0,139.0,28.0,22.0,71941.0,4.0,4.0,2.0,6.0,90.17,6.63,6.54,6.71,6.63,88.0,40.0,48.0,176.0,6.0,3.0,1.0,108.0,15.0,5.0,3.09,1.66,1.88,0.0,2.0,4.0,178.05,128.0,128.62,1.15,1.17,1.17,6.6,6.69,6.64,98.11,9.22,8.99,9.29,9.06,106.0,28.0,43.0,177.0,9.0,7.0,2.0,92.0,33.0,9.0,2.97,4.05,2.2,2.0,4.0,3.0,174.36,134.0,132.59,1.39,1.23,1.23,9.39,9.43,9.3,70.13,59.78,1140.0,1106.0,0.0,0.0,0.0,0.0,0.0,0.0
8474068,2021,Kyle Turris,EDM,C,5on5,23,11188.0,234.0,3.14,0.37,0.53,0.49,0.52,0.47,0.52,232.0,19.86,1.47,1.14,4.99,0.63,11.27,8.5,1.46,1.49,1.48,0.0,3.0,21.0,7.0,14.0,42.0,4.0,1.0,0.0,0.0,5.0,0.0,9.0,13.0,20.0,27.0,1.0,2.0,23.0,13.0,8.0,5.0,25.0,1.0,2.0,0.87,0.09,0.51,0.0,0.0,1.0,42.91,28.0,28.21,3.0,0.23,0.0,0.25,1.45,1.47,1.46,234.0,22.0,20.0,22.0,170.0,38.0,41.0,28.0,127.0,23.0,18.0,57301.0,2.0,4.0,2.0,6.0,82.7,5.18,5.14,5.27,5.22,80.0,38.0,47.0,165.0,4.0,2.0,0.0,102.0,13.0,3.0,2.93,1.48,0.77,0.0,2.0,2.0,167.05,118.0,118.62,1.03,0.27,0.27,5.94,6.02,5.98,96.48,8.97,8.75,9.05,8.82,105.0,27.0,42.0,174.0,9.0,7.0,2.0,91.0,32.0,9.0,2.92,3.86,2.2,2.0,4.0,3.0,171.36,132.0,130.59,1.36,1.23,1.23,9.1,9.15,9.02,43.92,38.52,887.0,809.0,0.07,0.13,2.0,5.0,2.0,4.0
